cluster_id,ticker,horizon,n,mean,std,hit_rate
6,PL=F,20,512,-0.006013608123461,0.07765500824631853,0.4453125
6,PL=F,60,512,0.004432520051261199,0.13771101974500907,0.46484375
6,PPLT,1,512,6.37691036533463e-05,0.013746659884973677,0.5234375
6,PPLT,5,512,-0.0003263465189508787,0.029337192815331148,0.498046875
6,PPLT,20,512,-0.0053454366900239445,0.07597372618063743,0.458984375
6,PPLT,60,511,0.0023451296159883155,0.13609768368190764,0.4774951076320939
6,SI=F,1,512,0.0002554683736598149,0.014145763800491946,0.521484375
6,SI=F,5,512,0.001425461587674661,0.03154568530381709,0.52734375
6,SI=F,20,512,-0.001915874650153109,0.06512588992907326,0.46484375
6,SI=F,60,512,0.007404809731118886,0.11654299820459482,0.513671875
6,SLV,1,512,7.116393578610221e-05,0.012919204286842345,0.51171875
6,SLV,5,512,0.001264330018034234,0.029351130158968706,0.5234375
6,SLV,20,512,-0.0018299957053251074,0.06401002220251971,0.458984375
6,SLV,60,511,0.006055963232141669,0.11714270630562815,0.5068493150684932
6,^GSPC,1,512,0.0001634627338880975,0.010794059744158717,0.55859375
6,^GSPC,5,512,0.0007230050967868586,0.023807407530208904,0.623046875
6,^GSPC,20,512,-0.00022646623770302722,0.05751550213549271,0.658203125
6,^GSPC,60,511,0.010517901081330864,0.08868810660698473,0.675146771037182
6,^VIX,1,512,0.0003516223253112452,0.0879259388311867,0.44140625
6,^VIX,5,512,0.002380759812806793,0.1871302925926022,0.42578125
6,^VIX,20,512,0.03661954823544632,0.34068721372835487,0.458984375
6,^VIX,60,511,0.08423604108497629,0.4919088960768958,0.4911937377690802
